id,x,y,z,volume,yw,U,V,W
        2104,  1.033569108969000E-01,  1.071428571428600E-01,  4.472404529944500E+00,  7.878135780173000E-04,  2.248024832058400E-01, -1.880282588155127E-01, -3.605540996276958E-01, -2.403516117201998E-01
        2105,  6.619833537833000E-02,  1.071428571428600E-01,  4.459055478235500E+00,  5.153839513021000E-04,  2.554294887834600E-01, -1.350358746020510E-01, -4.328083712912792E-01, -2.182363619275971E-01
        2106,  1.033569108969000E-01,  3.214285714285700E-01,  4.472404529944500E+00,  7.878135780173000E-04,  3.773233244173900E-01, -1.844516245730521E-02, -1.286684015253064E-01, -1.434074010614197E-01
        2107,  6.619833537833000E-02,  3.214285714285700E-01,  4.459055478235500E+00,  5.153839513021000E-04,  3.963344022843100E-01, -1.306479531577994E-02, -1.318929445885506E-01, -1.425945002433379E-01
        2108,  1.033569108969000E-01,  5.357142857142900E-01,  4.472404529944500E+00,  7.878135780173000E-04,  5.710046939712000E-01, -4.722086029406621E-03, -8.755335072065773E-02, -1.055329236682216E-01
        2109,  6.619833537833000E-02,  5.357142857142900E-01,  4.459055478235500E+00,  5.153839513021000E-04,  5.837417475406500E-01, -3.244635501541335E-03, -8.608142176919885E-02, -1.054430844067299E-01
        2110,  1.033569108969000E-01,  7.500000000000000E-01,  4.472404529944500E+00,  7.878135780173000E-04,  7.756007765718000E-01, -2.346135678401157E-04, -7.332065740805707E-02, -5.825262822427198E-02
        2111,  6.619833537833000E-02,  7.500000000000000E-01,  4.459055478235500E+00,  5.153839513021000E-04,  7.850252428447400E-01,  2.360751170769586E-04, -6.983301465467404E-02, -5.767207406568823E-02
        2112,  1.033543419071300E-01,  1.023353233496400E+00,  4.384778054424600E+00,  1.223098469322900E-03,  1.052230926462100E+00,  3.585022714773469E-03, -5.049120469492426E-02, -6.514852817649721E-03
        2113,  6.619578008304700E-02,  1.022167167482000E+00,  4.398113305125000E+00,  7.941916109164000E-04,  1.055751292589400E+00,  3.086267180007547E-03, -5.493231489866329E-02, -6.882166365563823E-03
        2114,  1.033492285967000E-01,  1.351618726993700E+00,  4.384856515647900E+00,  1.194380213359400E-03,  1.013888233420700E+00,  3.985049724899242E-03, -6.313450381835262E-02,  3.441454682724791E-02
        2115,  6.619072018964700E-02,  1.348090180599600E+00,  4.398164509388600E+00,  7.750738812081000E-04,  1.033009524983000E+00,  2.861605779309087E-03, -6.668925609693110E-02,  3.430976037147287E-02
        2116,  1.033441659609000E-01,  1.671677583299300E+00,  4.384933015200400E+00,  1.166286808704300E-03,  8.888045633201000E-01,  4.694360128925886E-03, -7.824579383927011E-02,  6.249189058099031E-02
        2117,  6.618576107420500E-02,  1.665865118533900E+00,  4.398214433498900E+00,  7.563957896117000E-04,  9.077006670300700E-01,  4.295009154451808E-03, -8.244276150243923E-02,  6.325153577137005E-02
        2118,  1.033391565427700E-01,  1.983734967958700E+00,  4.385007602043300E+00,  1.138807322029900E-03,  7.003936069464800E-01, -5.653761705462010E-04, -1.062776658412210E-01,  8.641420369030610E-02
        2119,  6.618090148724100E-02,  1.975695682782900E+00,  4.398263109432800E+00,  7.381483742499001E-04,  7.227480924241300E-01, -7.482443187273723E-04, -1.085859823696686E-01,  8.602782648489470E-02
        2120,  1.033342026337200E-01,  2.287990917772300E+00,  4.385080323924200E+00,  1.111930856982200E-03,  4.606898060539000E-01,  9.267104587845972E-03, -1.603675945736614E-01,  1.151075261108017E-01
        2121,  6.617614014783001E-02,  2.277780482698200E+00,  4.398310568371400E+00,  7.203227880833000E-04,  4.741607402203500E-01,  6.733050286155277E-03, -1.623488045151824E-01,  1.160985777128629E-01
        2122,  1.033293062891100E-01,  2.584640468929500E+00,  4.385151227406200E+00,  1.085646562487100E-03,  2.831541166434500E-01,  1.012297142110836E-02, -2.433976624595464E-01,  1.663214527175755E-01
        2123,  6.617147574747700E-02,  2.572313162703700E+00,  4.398356840719300E+00,  7.029103002853000E-04,  2.857362837365900E-01,  5.755461820518503E-03, -2.458810990567679E-01,  1.655987237434227E-01
        2124,  1.033244692847000E-01,  2.873873781389700E+00,  4.385220358012800E+00,  1.059943643271800E-03,  9.230473614184700E-02,  2.238561589048567E-03, -2.910156202446517E-01,  2.132708874452218E-01
        2125,  6.616690693432500E-02,  2.859482525790600E+00,  4.398401956162300E+00,  6.859022983244000E-04,  8.734606852812800E-02,  6.399129350388674E-04, -2.909523249847060E-01,  2.103640446991443E-01
        2126,  1.033595982925700E-01,  1.014577847436100E+00,  4.472444730653700E+00,  1.156735928863900E-03,  1.033639949623800E+00,  2.278767335481001E-03, -7.159285318592343E-02, -6.919889125433868E-03
        2127,  6.620103646849100E-02,  1.016067797764200E+00,  4.459081877936000E+00,  7.641372291169000E-04,  1.042184524449400E+00,  1.829482241165006E-03, -6.885464958260509E-02, -7.009556751284040E-03
        2128,  1.033648663434000E-01,  1.325511953453700E+00,  4.472524127005800E+00,  1.126137869507800E-03,  9.783544813632000E-01,  3.094299874629185E-03, -8.533077784487603E-02,  3.338828075166182E-02
        2129,  6.620635793635100E-02,  1.329944555681600E+00,  4.459134017328400E+00,  7.443942265951000E-04,  1.008878719196200E+00,  2.291435469360455E-03, -8.197715812417877E-02,  3.357424846033887E-02
        2130,  1.033699255348400E-01,  1.628672706959000E+00,  4.472601538308900E+00,  1.096386421046200E-03,  8.636656281545700E-01,  1.720925172555750E-03, -1.013462058304544E-01,  6.360034005843469E-02
        2131,  6.621152064814100E-02,  1.635974394790500E+00,  4.459184853189300E+00,  7.251744507604000E-04,  8.989964107652100E-01,  1.917411157537433E-03, -9.810604804963605E-02,  6.382838924872157E-02
        2132,  1.033747848982500E-01,  1.924254441400700E+00,  4.472677014108700E+00,  1.067456484946900E-03,  6.860444022782300E-01,  3.092137006089773E-03, -1.315495407253932E-01,  9.044479030392982E-02
        2133,  6.621652984272200E-02,  1.934353487693600E+00,  4.459234418080100E+00,  7.064635005025000E-04,  7.130231211765400E-01,  2.198716888818758E-03, -1.268356562760639E-01,  8.896615218241652E-02
        2134,  1.033794530512000E-01,  2.212446632264200E+00,  4.472750602722400E+00,  1.039323777808500E-03,  4.894460427112400E-01,  8.696709979142653E-03, -1.796291534545372E-01,  1.205492507271061E-01
        2135,  6.622139056530900E-02,  2.225273103054900E+00,  4.459282743751500E+00,  6.882473899814000E-04,  4.936048432049500E-01,  6.378404085339360E-03, -1.757411735868851E-01,  1.200955010310315E-01
        2136,  1.033839382170400E-01,  2.493434018440100E+00,  4.472822351269000E+00,  1.011964799663900E-03,  2.600461839213900E-01,  9.660842306161599E-03, -2.579944086842789E-01,  1.666405747630159E-01
        2137,  6.622610767540700E-02,  2.508919728117000E+00,  4.459329861163900E+00,  6.705125345625000E-04,  2.795028873098200E-01,  6.709521628666547E-03, -2.551052368618983E-01,  1.654394182188168E-01
        2138,  1.033882481853300E-01,  2.767396720039500E+00,  4.472892305813500E+00,  9.853568031211999E-04,  1.011767506956800E-01,  7.568738032539300E-04, -2.808725175593901E-01,  1.965851540445141E-01
        2139,  6.623068583494800E-02,  2.785475187631100E+00,  4.459375800544900E+00,  6.532457370879000E-04,  8.520418841315699E-02, -1.260521911554979E-04, -2.835700257891283E-01,  1.996193632458084E-01
        2140, -2.380952380952500E-02,  1.071428571428600E-01,  4.452380952381000E+00,  4.859086491739000E-04,  2.876407064268800E-01,  5.716209803239084E-02, -4.637812817898204E-01, -2.215824909752960E-01
        2141,  2.380952380952300E-02,  1.071428571428600E-01,  4.452380952381000E+00,  4.859086491739000E-04,  2.876407064268800E-01, -4.778127666432672E-02, -4.720314833078996E-01, -2.099073300237119E-01
        2142, -2.380952380952500E-02,  3.214285714285700E-01,  4.452380952381000E+00,  4.859086491739000E-04,  4.178204287581300E-01,  4.059326064235016E-03, -1.305290364936935E-01, -1.504160858680822E-01
        2143,  2.380952380952300E-02,  3.214285714285700E-01,  4.452380952381000E+00,  4.859086491739000E-04,  4.178204287581300E-01, -5.328972063413050E-03, -1.330148148476181E-01, -1.451812010912952E-01
        2144, -2.380952380952500E-02,  5.357142857142900E-01,  4.452380952381000E+00,  4.859086491739000E-04,  5.985377014653200E-01, -3.068038138680793E-04, -8.468768950952479E-02, -1.080607942616594E-01
        2145,  2.380952380952300E-02,  5.357142857142900E-01,  4.452380952381000E+00,  4.859086491739000E-04,  5.985377014653200E-01, -1.756237137458256E-03, -8.545127957123921E-02, -1.064247819956626E-01
        2146, -2.380952380952400E-02,  7.500000000000000E-01,  4.452380952381000E+00,  4.859086491739000E-04,  7.960889298043400E-01,  1.591443883557124E-03, -7.025655304420313E-02, -5.930949871180369E-02
        2147,  2.380952380952400E-02,  7.500000000000000E-01,  4.452380952381000E+00,  4.859086491739000E-04,  7.960889298043400E-01,  7.583413202574967E-04, -6.879448464340492E-02, -5.780132396396821E-02
        2148, -2.380952380952400E-02,  1.071428571428600E-01,  4.404761904761900E+00,  4.859086491739000E-04,  3.025839366324500E-01,  5.956698913190753E-02, -4.680369171937300E-01, -1.149935089501618E-01
        2149,  2.380952380952400E-02,  1.071428571428600E-01,  4.404761904761900E+00,  4.859086491739000E-04,  3.025839366324500E-01, -4.221268889596787E-02, -4.715879950848854E-01, -1.042377310295753E-01
        2150, -2.380952380952400E-02,  3.214285714285700E-01,  4.404761904761900E+00,  4.859086491739000E-04,  4.282449922671300E-01,  3.875651572064999E-03, -1.234739821198761E-01, -1.404537845326241E-01
        2151,  2.380952380952400E-02,  3.214285714285700E-01,  4.404761904761900E+00,  4.859086491739000E-04,  4.282449922671300E-01, -5.681030529639293E-03, -1.251408930411393E-01, -1.352626694444473E-01
        2152, -2.380952380952300E-02,  5.357142857142900E-01,  4.404761904761900E+00,  4.859086491739000E-04,  6.058607453777000E-01, -1.369483317371763E-04, -7.331747573134684E-02, -1.049198534344469E-01
        2153,  2.380952380952400E-02,  5.357142857142900E-01,  4.404761904761900E+00,  4.859086491739000E-04,  6.058607453777000E-01, -1.734786342980763E-03, -7.354196659734415E-02, -1.032040414584724E-01
        2154, -2.380952380952300E-02,  7.500000000000000E-01,  4.404761904761900E+00,  4.859086491739000E-04,  8.016092856693100E-01,  2.010838443750559E-03, -5.942833386140187E-02, -5.937748031216468E-02
        2155,  2.380952380952400E-02,  7.500000000000000E-01,  4.404761904761900E+00,  4.859086491739000E-04,  8.016092856693100E-01,  1.438195470888717E-03, -5.785970195537896E-02, -5.765908937236377E-02
        2156, -2.380952380952500E-02,  1.016815138035900E+00,  4.452397581057200E+00,  7.236391686299000E-04,  1.051268157822000E+00,  5.290945330780688E-04, -6.930477023343436E-02, -9.443983387249005E-03
        2157,  2.380952380952300E-02,  1.016815138035900E+00,  4.452397581057200E+00,  7.236391686299000E-04,  1.051268157822000E+00,  1.264904368832006E-03, -6.787826836455105E-02, -8.116797557725808E-03
        2158, -2.380952380952500E-02,  1.332167892990800E+00,  4.452430422692800E+00,  7.045889215397000E-04,  1.041007564973900E+00,  7.618157754903728E-04, -8.111699777443881E-02,  3.375307176459425E-02
        2159,  2.380952380952200E-02,  1.332167892990800E+00,  4.452430422692800E+00,  7.045889215397000E-04,  1.041450321274900E+00,  1.572036687075816E-03, -8.035639845066919E-02,  3.416106555285017E-02
        2160, -2.380952380952500E-02,  1.639636829211900E+00,  4.452462443287500E+00,  6.860622934220000E-04,  9.310498065515900E-01, -4.872575773943021E-04, -9.277561675648044E-02,  6.465296718251996E-02
        2161,  2.380952380952200E-02,  1.639636829211900E+00,  4.452462443287500E+00,  6.860622934220000E-04,  9.300640445854800E-01,  1.255700861167462E-03, -9.535060087104123E-02,  6.397214989367377E-02
        2162, -2.380952380952600E-02,  1.939419041798200E+00,  4.452493663367400E+00,  6.680438557382000E-04,  7.458893275565101E-01, -1.108948275016747E-04, -1.228190063865502E-01,  9.172489975289663E-02
        2163,  2.380952380952200E-02,  1.939419041798200E+00,  4.452493663367400E+00,  6.680438557382000E-04,  7.446584946897800E-01,  1.510328950303469E-03, -1.243508046229059E-01,  8.908162736559594E-02
        2164, -2.380952380952600E-02,  2.231706698849700E+00,  4.452524102945200E+00,  6.505186817888000E-04,  5.070713984211300E-01,  2.596977338324478E-03, -1.749457359224556E-01,  1.187400608602505E-01
        2165,  2.380952380952200E-02,  2.231706698849700E+00,  4.452524102945200E+00,  6.505186817888000E-04,  5.063869859612400E-01,  4.370290031222611E-03, -1.746292555342662E-01,  1.200970240169139E-01
        2166, -2.380952380952600E-02,  2.516687164560200E+00,  4.452553781533600E+00,  6.334723267723000E-04,  3.080149621129200E-01, -2.925324644744009E-03, -2.534461312162684E-01,  1.675230451720455E-01
        2167,  2.380952380952200E-02,  2.516687164560200E+00,  4.452553781533600E+00,  6.334723267724000E-04,  3.068869390175600E-01,  2.254868603256477E-03, -2.537486348220321E-01,  1.656184183610728E-01
        2168, -2.380952380952600E-02,  2.794543118706800E+00,  4.452582718157300E+00,  6.168908096472000E-04,  8.707730016145999E-02, -3.902399841686057E-03, -2.830238653415197E-01,  2.004146495882567E-01
        2169,  2.380952380952200E-02,  2.794543118706800E+00,  4.452582718157300E+00,  6.168908096473000E-04,  8.705543900525201E-02, -1.802912215481325E-03, -2.827453587977132E-01,  2.002954265208437E-01
        2170, -2.380952380952400E-02,  1.021576495809000E+00,  4.404778533438200E+00,  7.462591092185000E-04,  1.060049416888700E+00,  1.698497688291477E-03, -5.839381304942871E-02, -9.326520557811519E-03
        2171,  2.380952380952400E-02,  1.021576495809000E+00,  4.404778533438200E+00,  7.462591092185000E-04,  1.060049416888700E+00,  2.361659325349467E-03, -5.746221598206742E-02, -7.851598414094696E-03
        2172, -2.380952380952400E-02,  1.346332932371600E+00,  4.404811375073800E+00,  7.286199816977000E-04,  1.059329514366500E+00,  1.510889458850426E-03, -6.894973867228933E-02,  3.476984409231015E-02
        2173,  2.380952380952400E-02,  1.346332932371600E+00,  4.404811375073800E+00,  7.286199816977000E-04,  1.059764616015500E+00,  2.005173365246982E-03, -6.838253971910660E-02,  3.463729538730664E-02
        2174, -2.380952380952400E-02,  1.662970458164300E+00,  4.404843395668500E+00,  7.113715996088000E-04,  9.326714339028100E-01,  4.074877415601946E-04, -8.033172373814089E-02,  6.508134500525191E-02
        2175,  2.380952380952400E-02,  1.662970458164300E+00,  4.404843395668500E+00,  7.113715996088000E-04,  9.316873876839100E-01,  2.828499402095561E-03, -8.317263976750723E-02,  6.386971508171081E-02
        2176, -2.380952380952400E-02,  1.971692045576200E+00,  4.404874615748300E+00,  6.945066750398000E-04,  7.520457868694700E-01, -1.932946198370747E-03, -1.097332772178463E-01,  9.017109067461590E-02
        2177,  2.380952380952400E-02,  1.971692045576200E+00,  4.404874615748300E+00,  6.945066750398000E-04,  7.515844876008700E-01, -9.812076638364129E-04, -1.102794290521212E-01,  8.750790749433296E-02
        2178, -2.380952380952400E-02,  2.272695593076000E+00,  4.404905055326200E+00,  6.780179805114000E-04,  4.924347617342400E-01,  3.114179275250000E-03, -1.621083489069992E-01,  1.154587680006094E-01
        2179,  2.380952380952400E-02,  2.272695593076000E+00,  4.404905055326200E+00,  6.780179805114000E-04,  4.917299777503900E-01,  4.710637137030563E-03, -1.626496512595263E-01,  1.169241312800329E-01
        2180, -2.380952380952400E-02,  2.566174051976100E+00,  4.404934733914600E+00,  6.618983517498000E-04,  2.880278707946400E-01, -3.445400970929726E-03, -2.459909647431576E-01,  1.672794130797543E-01
        2181,  2.380952380952400E-02,  2.566174051976100E+00,  4.404934733914600E+00,  6.618983517498000E-04,  2.880212624295000E-01,  8.912321858639543E-04, -2.471155725576746E-01,  1.655031681575178E-01
        2182, -2.380952380952400E-02,  2.852315549484900E+00,  4.404963670538200E+00,  6.461406911345000E-04,  9.258948282450100E-02, -4.072192920934160E-03, -2.893331727014059E-01,  2.100503318977756E-01
        2183,  2.380952380952300E-02,  2.852315549484900E+00,  4.404963670538200E+00,  6.461406911345000E-04,  9.258948282450000E-02, -1.241805317040137E-03, -2.888690144459273E-01,  2.093400731769495E-01
        2184, -4.383310137308900E-02,  1.071428571428600E-01,  4.325214517674500E+00,  7.878135780173000E-04,  2.284741497072300E-01,  8.501937800627410E-02, -3.539152851469392E-01,  3.366470972743153E-02
        2185, -3.048404966404600E-02,  1.071428571428600E-01,  4.362373093193100E+00,  5.153839513021000E-04,  2.639193236589900E-01,  6.652501780034389E-02, -4.200180508031257E-01, -2.374141427268964E-02
        2186, -4.383310137308900E-02,  3.214285714285700E-01,  4.325214517674500E+00,  7.878135780173000E-04,  3.795222941782500E-01,  5.350307321889868E-03, -9.768178514914468E-02, -1.273624793214467E-01
        2187, -3.048404966404600E-02,  3.214285714285700E-01,  4.362373093193100E+00,  5.153839513021000E-04,  4.018583632257700E-01,  4.341953180971110E-03, -1.122997451500980E-01, -1.321246376945172E-01
